"codigo_estado","codigo_municipio","qtd_membros","cadunico","bpc","pbf"
35,3535408,6650,6650,938,3930
42,4205431,843,843,95,337
31,3118403,10604,10604,1920,6156
29,2928901,22078,22078,1513,15428
31,3147808,988,988,99,564
27,2700201,10111,10111,1220,7958
52,5205208,3408,3408,403,1865
31,3126307,989,989,189,425
29,2933174,6827,6827,505,4793
29,2920908,9570,9570,1609,6257
23,2306702,14559,14559,1493,8853
28,2806404,6361,6361,678,5012
25,2516706,11850,11850,946,9571
43,4303673,900,900,94,410
52,5210604,2756,2756,312,1178
42,4216354,1597,1597,150,536
51,5106240,4459,4459,365,1186
31,3163706,18085,18085,2451,8213
29,2919801,29512,29512,3383,19495
26,2616308,17477,17477,2022,10608
31,3131703,34412,34412,3634,14089
24,2413102,5004,5004,375,3786
31,3154507,6305,6305,608,3686
42,4207650,2230,2230,163,663
23,2311264,15695,15695,1603,10222
24,2410900,6025,6025,563,3879
43,4304713,2558,2558,339,1540
26,2604155,12092,12092,964,8792
28,2805307,6143,6143,606,4364
31,3144656,7263,7263,566,4221
29,2918555,4298,4298,552,3162
31,3133204,5248,5248,941,1956
35,3507506,39071,39071,6027,19207
33,3304128,5674,5674,731,3475
41,4127502,11667,11667,1174,5947
31,3123601,10891,10891,1322,4768
35,3505708,107221,107221,10954,47317
43,4300208,1557,1557,252,761
31,3158300,3886,3886,370,1170
42,4209409,11319,11319,1512,4031
43,4304655,1590,1590,91,763
51,5100508,5264,5264,706,2902
13,1301100,24301,24301,2661,17901
24,2403301,5252,5252,539,3012
29,2929701,11959,11959,946,9124
35,3528809,4586,4586,381,1813
52,5213772,2990,2990,223,1846
15,1501501,49923,49923,6150,31691
32,3202306,17228,17228,1888,7896
22,2207793,3386,3386,244,2561
43,4310207,24637,24637,3720,8934
42,4201307,18968,18968,1892,7415
29,2933307,234219,234219,33760,128818
26,2613305,15233,15233,1797,11760
35,3501707,9140,9140,979,4085
43,4320677,2923,2923,228,1584
17,1715150,1281,1281,109,622
52,5203401,5547,5547,627,2457
43,4318507,15266,15266,2161,5098
21,2108108,15118,15118,1228,12511
41,4117800,8247,8247,829,4198
29,2927705,20722,20722,2167,13800
31,3119302,11686,11686,1530,5745
17,1708254,2893,2893,300,1538
50,5006903,8360,8360,1263,4368
43,4316303,3841,3841,281,913
24,2404853,6061,6061,622,3449
51,5107602,111417,111417,14503,36080
15,1508209,36749,36749,3935,28232
31,3127057,3794,3794,298,2873
31,3102902,5050,5050,691,2688
23,2302404,36132,36132,6332,24670
13,1302603,1110143,1110143,138376,709649
52,5218508,21015,21015,2069,6364
26,2612901,7359,7359,671,5826
52,5218789,2856,2856,184,905
29,2908002,13353,13353,2835,8526
35,3524709,9063,9063,1738,4530
13,1300508,28346,28346,1826,24194
26,2615201,7250,7250,703,5007
52,5221080,3159,3159,208,2066
43,4318408,9391,9391,959,4647
13,1300680,13501,13501,1378,11432
23,2309300,21277,21277,3005,12560
42,4202404,53748,53748,7372,19508
31,3164605,3912,3912,311,1981
43,4300851,2612,2612,282,1046
31,3104452,3788,3788,427,2313
31,3169109,3306,3306,394,1517
21,2103406,30857,30857,2433,24942
24,2410256,4395,4395,463,3080
31,3102209,3266,3266,412,1791
32,3203700,10041,10041,897,5398
23,2313252,6643,6643,598,3818
31,3150307,2059,2059,339,787
43,4303806,2026,2026,192,536
42,4211256,1231,1231,79,424
17,1707405,6890,6890,625,4738
51,5103304,9512,9512,1008,5415
52,5208608,30424,30424,3761,12641
43,4312401,16922,16922,2345,7583
51,5103353,16522,16522,1483,8975
35,3526506,1701,1701,279,655
41,4113452,3335,3335,345,1673
21,2104206,12915,12915,901,10333
41,4101655,1895,1895,227,917
26,2602506,6247,6247,507,4177
25,2510006,5991,5991,582,4206
35,3551900,5928,5928,566,2642
25,2509305,6784,6784,894,5138
17,1713601,4561,4561,503,2629
22,2203230,4855,4855,412,3323
31,3107505,3492,3492,528,1741
25,2512002,13400,13400,1155,10369
52,5213855,1867,1867,164,968
52,5212709,5814,5814,420,3885
41,4117503,19886,19886,2283,7560
17,1713700,1891,1891,194,1006
24,2413300,4354,4354,294,3419
22,2202729,5401,5401,532,3649
29,2921302,8082,8082,1033,5431
27,2703809,15110,15110,1742,11353
15,1505437,22496,22496,2165,15420
17,1700400,5451,5451,434,3234
26,2610806,16927,16927,1152,13735
52,5221577,1889,1889,130,1164
24,2403103,24270,24270,4614,12747
15,1506401,6667,6667,302,5576
21,2103125,7172,7172,408,6088
51,5107107,8323,8323,1044,2925
23,2305902,28169,28169,3168,18991
43,4310603,16507,16507,3056,6937
43,4306072,1856,1856,110,736
32,3202801,26125,26125,3186,15610
27,2709103,14068,14068,1334,10523
31,3167103,11630,11630,1823,6393
35,3546603,7551,7551,1488,2867
21,2111300,502790,502790,68313,319182
23,2305407,42187,42187,4708,31715
28,2806008,10864,10864,1083,7741
33,3303955,10615,10615,1291,6530
42,4206207,2449,2449,270,858
42,4213104,885,885,154,352
21,2105104,20995,20995,1482,18356
26,2600054,65886,65886,9258,43088
43,4311106,4020,4020,401,1886
35,3515608,1937,1937,188,721
41,4103503,4324,4324,712,1908
43,4314076,1802,1802,169,755
43,4305835,620,620,55,58
31,3136207,16461,16461,2879,9078
26,2609709,14828,14828,1296,10541
35,3500204,1857,1857,176,553
43,4308409,3355,3355,325,1616
43,4306973,1619,1619,134,898
29,2914000,39676,39676,4043,26272
24,2407500,7796,7796,493,5126
26,2605202,37298,37298,5214,25899
31,3125705,7235,7235,1413,3674
29,2914307,7249,7249,790,5167
42,4216206,12595,12595,2615,5254
43,4319406,7345,7345,916,3109
29,2925105,37583,37583,6334,24146
29,2924603,15715,15715,1314,11725
31,3160306,7609,7609,946,4619
22,2210359,3872,3872,277,2837
24,2410504,4137,4137,359,2502
41,4117453,2521,2521,265,733
25,2507309,11888,11888,1281,9187
25,2500908,8127,8127,623,6163
43,4314423,640,640,66,87
31,3138708,3093,3093,287,1256
31,3101607,30097,30097,3847,14830
43,4313656,6572,6572,1037,3555
52,5209150,2364,2364,265,1073
41,4110904,2322,2322,221,532
43,4322152,2201,2201,118,1124
43,4310538,2148,2148,299,643
13,1302504,83233,83233,10952,66143
41,4122008,6087,6087,514,1852
15,1504752,18876,18876,2161,12590
43,4309159,1845,1845,133,607
31,3150158,6800,6800,799,4351
43,4323770,583,583,49,81
17,1712454,2323,2323,324,1113
24,2400604,3943,3943,331,2537
41,4101507,37476,37476,5187,12431
25,2515807,5264,5264,534,3517
35,3546306,8982,8982,1125,4118
31,3124401,3898,3898,319,2441
35,3546207,1575,1575,232,588
22,2209872,4352,4352,381,3408
35,3520806,1180,1180,144,359
29,2914802,103316,103316,20967,55404
13,1304302,13203,13203,977,10617
35,3547205,740,740,90,192
28,2803906,9334,9334,808,6616
35,3527702,2677,2677,176,1303
51,5108303,2136,2136,209,1432
31,3143450,4798,4798,426,2879
31,3118106,2929,2929,302,1885
23,2304236,13946,13946,1532,9732
17,1715002,2374,2374,259,1117
35,3539400,4485,4485,510,1504
24,2413201,3037,3037,336,1945
25,2502102,4329,4329,421,3113
31,3165552,8016,8016,720,6082
43,4302808,13397,13397,2222,6112
52,5206909,1339,1339,90,533
52,5206503,2510,2510,302,1308
31,3122405,2708,2708,457,1232
52,5213053,1796,1796,209,905
29,2929370,7404,7404,668,5312
52,5214002,8691,8691,739,4416
41,4110409,2368,2368,199,567
35,3556404,12455,12455,1547,4611
35,3519204,2775,2775,322,1210
29,2931905,41237,41237,3023,31628
26,2608008,13781,13781,1143,10050
26,2603801,15188,15188,1851,11013
41,4105102,4918,4918,618,1831
26,2604205,24460,24460,2870,18829
17,1707306,2855,2855,338,1628
13,1300839,10179,10179,777,8650
52,5202502,5104,5104,452,2304
43,4316006,6068,6068,628,2145
43,4310850,2455,2455,206,647
42,4212056,855,855,146,398
31,3164209,5313,5313,474,3511
26,2615102,5600,5600,474,4325
24,2410009,2747,2747,196,1777
31,3136652,16206,16206,2010,7998
21,2111706,16534,16534,941,13710
29,2922730,6289,6289,514,4429
23,2300705,11606,11606,1040,6863
35,3526407,9752,9752,1086,4245
50,5002159,4492,4492,582,2175
43,4311429,1869,1869,114,988
43,4311007,11572,11572,2633,5957
41,4109302,4997,4997,883,1472
29,2906873,20877,20877,2325,14250
29,2930774,17878,17878,1564,11760
35,3508108,7475,7475,1084,3383
31,3162401,17106,17106,1795,11078
26,2608503,12938,12938,1144,8310
29,2906303,23688,23688,3409,16215
25,2511400,12370,12370,1400,9013
35,3532009,4547,4547,664,2022
41,4124301,1189,1189,122,384
43,4303004,30963,30963,4501,15720
26,2614006,15072,15072,1202,10415
29,2922854,5971,5971,388,4268
31,3109907,4185,4185,723,2125
31,3134707,7234,7234,1133,4689
42,4215604,417,417,57,109
35,3541208,4284,4284,448,1647
42,4204608,32333,32333,5532,14583
35,3528700,2197,2197,182,977
25,2509503,4677,4677,572,3326
35,3532504,3096,3096,521,1264
29,2931202,12431,12431,895,9747
24,2412203,30226,30226,3848,20337
29,2910206,3296,3296,351,1971
43,4306767,25376,25376,2303,11719
43,4311270,764,764,15,98
31,3113503,5459,5459,580,2301
35,3506359,32447,32447,3410,16025
29,2904852,13767,13767,1143,10680
51,5101258,6188,6188,848,2414
31,3101706,25075,25075,4641,15417
52,5202353,1969,1969,261,958
42,4219408,1171,1171,175,295
29,2909901,27082,27082,1624,20578
35,3537909,9078,9078,1431,3018
43,4323309,535,535,42,94
27,2700300,110979,110979,17168,76503
31,3141801,15840,15840,1689,8075
32,3203163,5165,5165,345,2716
25,2510303,2815,2815,297,1722
22,2204709,10590,10590,980,7272
29,2931103,5968,5968,423,4261
42,4206306,4412,4412,562,1939
29,2905008,13116,13116,1658,6510
26,2600104,28460,28460,3545,16725
29,2928406,23875,23875,1599,17766
31,3102407,3197,3197,426,1962
23,2303956,15966,15966,1968,10376
35,3531308,9147,9147,1671,3262
35,3514106,8242,8242,1098,3961
41,4112801,4393,4393,541,1764
52,5219209,1610,1610,143,794
51,5102793,5412,5412,725,1569
43,4317301,13411,13411,2597,6134
35,3515400,7746,7746,943,3240
23,2305209,13291,13291,1227,9203
21,2100154,9839,9839,577,7774
31,3151008,4417,4417,459,1812
42,4217303,2100,2100,94,577
17,1717008,3349,3349,340,1806
43,4320453,558,558,39,152
42,4203808,14470,14470,1988,5983
35,3503000,2227,2227,170,950
35,3521002,13569,13569,1655,6912
15,1503457,26956,26956,2199,21818
51,5106109,8086,8086,1066,4063
41,4123501,9255,9255,1471,3043
24,2409308,8403,8403,767,5446
29,2927002,27795,27795,2777,18574
50,5005251,3592,3592,366,1949
21,2100303,16069,16069,1272,12984
41,4107736,3660,3660,348,2054
35,3529302,17564,17564,2230,8977
11,1101450,2785,2785,199,1181
23,2301257,8900,8900,902,6066
31,3136553,2736,2736,389,1678
31,3151909,4984,4984,559,3093
29,2902500,11192,11192,662,8167
41,4120408,2150,2150,192,615
43,4309308,42385,42385,4671,18348
17,1718808,4240,4240,346,2889
27,2708501,19826,19826,2354,15216
33,3305158,8977,8977,1073,4770
22,2202133,4822,4822,428,2921
35,3524402,61993,61993,8530,24734
27,2707404,6589,6589,563,5069
31,3120151,3563,3563,372,2601
43,4300554,704,704,51,179
43,4322905,1171,1171,153,388
21,2111201,122113,122113,16525,74600
51,5107701,10203,10203,1264,5883
35,3527207,29146,29146,3514,15109
13,1302207,9273,9273,847,7729
43,4302402,4217,4217,335,1068
29,2925303,105788,105788,11588,63266
31,3170651,3639,3639,273,2067
35,3520608,2293,2293,234,1112
42,4215307,1289,1289,171,372
31,3157104,4384,4384,808,2184
43,4314035,833,833,78,306
23,2310704,23813,23813,3811,17199
22,2202406,9833,9833,768,6944
43,4302600,2037,2037,180,916
29,2922755,4672,4672,645,3375
28,2804458,6388,6388,463,4777
31,3125952,6792,6792,912,3978
31,3162302,1491,1491,159,889
31,3146503,2069,2069,422,791
31,3119807,1348,1348,169,443
31,3119104,11799,11799,2209,6975
43,4311734,1372,1372,158,710
41,4109658,3116,3116,264,1062
31,3161304,2860,2860,274,1229
35,3553609,3660,3660,477,1844
43,4304705,18223,18223,2722,6046
28,2803401,10831,10831,1350,8079
21,2102408,7869,7869,418,6127
42,4202131,2484,2484,239,1165
26,2608750,19969,19969,1707,12965
35,3508900,1373,1373,164,463
51,5107792,2619,2619,166,1363
41,4109906,4223,4223,526,1983
31,3104403,1905,1905,308,682
27,2702405,34256,34256,5245,23569
29,2912400,11350,11350,824,8280
42,4216255,406,406,87,107
51,5101001,1712,1712,244,795
15,1508159,31146,31146,3080,23939
31,3122108,2814,2814,377,1624
43,4322509,26083,26083,2879,12314
35,3506409,2627,2627,366,702
25,2512788,1970,1970,195,1242
41,4107405,2225,2225,258,1185
43,4303400,1901,1901,190,934
17,1703008,5492,5492,552,3390
21,2107456,11073,11073,654,9009
50,5003504,3808,3808,358,1341
29,2926103,11477,11477,705,8247
25,2505204,5277,5277,775,3727
43,4312351,584,584,35,25
26,2609154,14748,14748,1133,12175
13,1301001,25101,25101,3211,21019
43,4315172,321,321,60,148
41,4107603,10378,10378,1423,4656
23,2310852,17648,17648,2664,12080
29,2920452,9694,9694,557,7311
33,3302809,8518,8518,941,4543
15,1508357,12861,12861,1357,8874
29,2923605,13797,13797,1440,9220
25,2510659,1513,1513,97,723
52,5203807,3911,3911,322,1173
31,3144805,28817,28817,2336,11486
32,3202603,4514,4514,486,1821
31,3164803,636,636,81,372
23,2303808,17566,17566,1767,11019
42,4218202,4408,4408,763,1255
31,3122900,3138,3138,440,1361
42,4210555,470,470,49,188
25,2500536,3971,3971,414,2790
31,3140852,7060,7060,817,4434
14,1400282,5666,5666,481,4256
29,2917409,11635,11635,1025,5713
29,2912004,7723,7723,468,4112
31,3157252,6040,6040,657,4030
35,3510302,10129,10129,1064,5241
24,2408102,272800,272800,45717,181597
25,2508406,2476,2476,332,1813
13,1304401,16416,16416,1000,13902
41,4103370,2078,2078,284,592
31,3105707,3174,3174,392,1871
27,2708600,33954,33954,4407,23455
29,2922607,9351,9351,925,7570
52,5219712,2335,2335,352,657
32,3204351,8454,8454,715,4944
43,4303103,50328,50328,5273,20894
31,3127503,3942,3942,686,1825
43,4314779,1560,1560,103,532
31,3136520,2703,2703,292,1649
22,2205904,4145,4145,305,2917
35,3535705,1962,1962,155,616
31,3162450,10626,10626,949,7268
23,2306900,20636,20636,2717,12637
43,4301909,4422,4422,586,2064
15,1501204,26705,26705,1249,22804
35,3535002,3726,3726,443,1680
41,4125753,2938,2938,342,1554
31,3123403,615,615,98,348
41,4117602,22422,22422,2919,10176
27,2702108,13642,13642,1591,10906
22,2211357,4853,4853,330,3738
31,3101631,3817,3817,394,1542
31,3105509,3299,3299,463,1553
35,3537206,5462,5462,1002,2938
52,5204607,2710,2710,271,1400
35,3557105,27314,27314,4292,9597
41,4122305,8721,8721,1085,3212
15,1505494,5579,5579,521,4093
41,4107652,62673,62673,5646,25507
29,2929354,5505,5505,747,4000
24,2407005,6950,6950,736,4452
41,4117305,16912,16912,1451,7628
29,2914703,43595,43595,4926,28910
31,3166907,4083,4083,492,1209
43,4322376,817,817,103,557
42,4210902,792,792,138,270
15,1501576,11033,11033,1247,7308
43,4321600,22305,22305,4157,10880
15,1503903,36184,36184,3232,29221
43,4322327,1405,1405,197,490
32,3205002,224735,224735,28598,114845
42,4202008,26836,26836,3065,7779
31,3133006,5905,5905,698,2723
21,2102325,38262,38262,2969,28467
41,4126652,1084,1084,102,440
31,3148608,9666,9666,1238,6048
31,3110509,8623,8623,1089,4357
25,2511301,10173,10173,897,8143
25,2501575,6041,6041,556,4452
35,3549508,3892,3892,426,2083
25,2516003,18369,18369,2179,13798
31,3102704,6054,6054,696,4195
26,2616183,6152,6152,476,4632
41,4102505,5663,5663,768,2208
41,4127858,5531,5531,641,2814
43,4320404,3139,3139,240,861
35,3512209,11091,11091,1397,5345
31,3115805,4273,4273,774,2252
41,4122404,24378,24378,3189,8254
25,2505808,2602,2602,238,2033
22,2201200,36934,36934,2665,30346
31,3112653,2928,2928,451,1681
31,3100302,5927,5927,728,3769
35,3519006,4107,4107,566,2239
42,4205159,554,554,78,163
31,3108255,7798,7798,812,5246
31,3160108,1947,1947,340,847
21,2109056,5450,5450,185,4636
21,2106706,17125,17125,1169,14232
41,4114104,10046,10046,1258,3276
51,5101308,4944,4944,746,2169
35,3506003,98098,98098,13791,41045
43,4311601,2524,2524,105,857
42,4201703,1352,1352,231,587
23,2300101,8087,8087,734,5327
50,5002704,393707,393707,60674,145313
13,1300300,41771,41771,2400,37029
35,3501202,1660,1660,306,576
29,2919504,29514,29514,3230,18894
31,3125507,2252,2252,139,949
41,4124608,3135,3135,296,1295
31,3143302,194403,194403,27773,80692
23,2302602,45019,45019,7658,29973
35,3532058,1537,1537,128,683
42,4211603,2170,2170,231,973
35,3510708,4454,4454,929,1196
29,2932200,13825,13825,2263,8311
52,5203939,1834,1834,147,710
50,5000708,14969,14969,2321,6696
31,3119500,6486,6486,692,3625
15,1504950,18026,18026,1126,15299
31,3157401,2551,2551,190,1458
43,4319000,3232,3232,353,1181
52,5210307,1666,1666,282,802
43,4321907,7172,7172,764,3164
35,3556701,15202,15202,1902,5873
31,3102605,12036,12036,1614,4473
29,2904803,4998,4998,520,2978
29,2902054,9683,9683,798,7178
31,3140159,7373,7373,861,3722
41,4105409,7449,7449,811,3319
43,4314704,4244,4244,389,1766
35,3535903,1968,1968,295,837
41,4110003,1945,1945,243,737
25,2516904,9966,9966,831,6526
31,3136702,155476,155476,24556,69726
51,5106653,3847,3847,380,1469
35,3538303,1618,1618,205,882
35,3519501,3656,3656,326,2013
31,3125002,2544,2544,407,1428
43,4314472,2266,2266,223,671
31,3116001,3749,3749,280,2630
15,1506005,34693,34693,1750,27890
43,4301503,1917,1917,286,619
26,2607802,10987,10987,1084,6951
41,4128534,4188,4188,342,2132
31,3120904,34466,34466,5856,17689
29,2909109,12157,12157,693,8352
26,2600401,18946,18946,2411,13693
26,2603504,13620,13620,1362,10103
31,3153301,2213,2213,253,834
35,3518602,9437,9437,1377,4897
41,4119400,10496,10496,1443,4902
31,3114402,9269,9269,1076,3570
32,3205200,150542,150542,20656,71331
41,4124400,8343,8343,1327,3345
43,4322541,1988,1988,60,213
26,2611309,18189,18189,1900,13734
31,3144409,1786,1786,233,774
25,2513307,5203,5203,350,3719
52,5205000,5429,5429,512,2433
35,3514908,7107,7107,773,3733
35,3547809,182500,182500,18947,93398
31,3105202,3350,3350,471,1235
31,3105103,6723,6723,1121,3125
17,1703800,5621,5621,599,3288
29,2923050,6316,6316,440,5073
52,5208905,12214,12214,1503,5471
43,4311981,1363,1363,247,797
35,3548203,3117,3117,548,1122
29,2909604,15280,15280,1112,12086
42,4213609,6596,6596,1284,2117
35,3539608,2264,2264,259,641
51,5106281,3461,3461,349,1744
31,3164431,1836,1836,198,758
31,3104601,5462,5462,790,1863
35,3542909,3558,3558,427,1824
31,3125804,1977,1977,281,688
52,5207501,1933,1933,226,887
21,2103257,10483,10483,760,8146
29,2903607,13203,13203,976,9426
41,4116307,2516,2516,208,804
31,3129608,5020,5020,458,3331
11,1100205,248134,248134,34829,133153
41,4124053,10034,10034,2091,3638
41,4127957,3037,3037,351,915
17,1710508,5407,5407,456,3966
51,5107180,6055,6055,446,3338
52,5209606,2850,2850,257,1560
43,4302303,6827,6827,717,4110
43,4305934,164,164,14,37
17,1720309,3922,3922,289,2509
42,4210308,3610,3610,376,1579
35,3525805,2093,2093,166,1212
27,2703601,7940,7940,626,6400
50,5005681,13043,13043,2495,4997
24,2401453,21537,21537,2299,13217
52,5214838,6288,6288,611,3249
17,1718899,1403,1403,118,618
31,3107109,19869,19869,2635,7227
31,3143203,9188,9188,1326,3995
42,4203105,1665,1665,159,525
31,3158201,7444,7444,1277,4554
35,3528205,1308,1308,234,422
42,4217253,909,909,131,272
26,2601706,50644,50644,6772,34920
23,2304301,15026,15026,1705,9473
31,3145604,15383,15383,1693,6519
31,3111150,2783,2783,301,2068
22,2209005,4957,4957,277,3620
42,4210100,12944,12944,1728,4801
13,1304005,9755,9755,708,7933
35,3504107,34547,34547,6644,14090
31,3126406,1679,1679,227,787
51,5103056,4876,4876,489,2382
35,3504602,8319,8319,1112,2855
31,3101003,10100,10100,953,7260
31,3167202,70627,70627,10333,34272
29,2908408,51301,51301,4145,33369
41,4106902,400072,400072,50885,157836
41,4105003,5102,5102,705,1345
15,1507466,5143,5143,421,3655
41,4127007,4750,4750,426,2443
31,3113602,2940,2940,334,1466
51,5108006,4575,4575,506,1664
31,3168408,7451,7451,1131,4518
41,4127809,3409,3409,366,1461
52,5219308,15340,15340,2478,7154
26,2604700,11573,11573,915,9594
21,2107258,4058,4058,324,2857
22,2206803,7524,7524,376,6504
22,2209658,4959,4959,449,3769
31,3139300,15060,15060,2091,8914
43,4302238,877,877,56,492
24,2407401,5745,5745,572,3296
31,3154457,5134,5134,695,3149
43,4321956,3210,3210,221,875
22,2203107,8341,8341,852,6371
29,2903235,11160,11160,722,7680
31,3147006,36351,36351,4764,16547
43,4307831,1056,1056,170,408
50,5007703,4464,4464,863,1930
35,3530706,37973,37973,5195,15042
50,5008008,9726,9726,1262,3741
27,2702900,26960,26960,2202,22284
23,2313500,46522,46522,5274,37590
51,5106182,3957,3957,296,2034
31,3155306,2266,2266,192,1303
32,3200359,5224,5224,486,3223
31,3140308,2692,2692,414,1047
22,2204808,7144,7144,812,4465
31,3166303,5102,5102,334,3217
52,5215900,2356,2356,174,1109
42,4213302,2091,2091,411,612
43,4315404,6848,6848,486,4688
29,2917334,7794,7794,607,5395
13,1300409,14137,14137,1253,11476
35,3553856,3976,3976,427,2175
25,2512721,3823,3823,414,3137
21,2106508,19758,19758,1134,16675
35,3540705,11503,11503,1944,4211
35,3530300,14229,14229,2465,5197
43,4320008,47663,47663,5856,23927
52,5215801,1391,1391,198,563
31,3106705,183177,183177,17393,93517
43,4320503,1592,1592,188,658
24,2408607,3922,3922,423,2600
33,3302601,20145,20145,2443,11733
31,3126000,3593,3593,261,1234
28,2800506,12924,12924,1632,7765
35,3536109,2996,2996,386,1134
26,2614857,17924,17924,1854,12686
31,3145109,6909,6909,632,3692
35,3544806,3638,3638,437,1332
35,3532900,4265,4265,230,1031
25,2502300,3697,3697,327,2304
27,2704807,8107,8107,986,5873
33,3300407,57000,57000,6790,33656
28,2803807,2905,2905,393,1894
25,2510709,2063,2063,173,1316
31,3118809,16912,16912,1794,10883
31,3111101,9197,9197,1422,2049
51,5105176,5466,5466,444,2728
15,1507201,25101,25101,1866,20560
50,5007950,7716,7716,743,5081
29,2926004,31871,31871,2603,23352
29,2923902,8797,8797,831,6640
31,3172202,1053,1053,106,609
35,3541059,3190,3190,332,1540
26,2603900,15110,15110,1250,8802
17,1718006,2023,2023,202,1054
26,2615003,19189,19189,1756,13024
21,2111003,17722,17722,1015,14589
35,3516903,3214,3214,575,1065
35,3534609,9696,9696,1326,2986
31,3108404,6358,6358,864,2669
42,4216305,9370,9370,980,2662
21,2107001,7638,7638,549,5456
23,2305357,13871,13871,1525,9460
42,4211751,3647,3647,454,1391
21,2102036,20853,20853,1448,16214
35,3553658,858,858,107,240
43,4323358,620,620,50,54
29,2903805,14268,14268,785,10451
13,1303403,77972,77972,7203,64741
23,2309607,39328,39328,6604,23060
41,4116000,902,902,84,263
15,1500958,19136,19136,1349,15477
32,3204252,5285,5285,643,2765
25,2501005,11541,11541,1276,8297
17,1721109,6435,6435,505,4903
23,2307635,13333,13333,1651,9116
24,2403707,5569,5569,571,3091
23,2310803,10971,10971,1249,6619
35,3556958,739,739,153,154
24,2409506,3454,3454,250,2299
31,3149952,4955,4955,594,2214
31,3127404,1326,1326,278,465
43,4316733,644,644,59,143
43,4316451,5364,5364,628,3176
13,1302702,38299,38299,3978,29861
41,4100202,3795,3795,428,1486
43,4309050,2890,2890,440,993
24,2400802,8150,8150,1008,4823
29,2905503,10822,10822,538,8983
42,4202057,5936,5936,861,2505
29,2916906,8737,8737,788,5748
21,2102556,8455,8455,1285,5416
50,5005608,17909,17909,1783,11913
43,4310330,12961,12961,1939,5234
25,2515930,3182,3182,340,2162
22,2202802,4232,4232,354,3037
52,5204854,5709,5709,430,3644
52,5215231,50541,50541,7049,28114
31,3158706,1401,1401,153,890
33,3303500,448465,448465,48438,293577
41,4121901,8532,8532,985,3397
29,2905602,16817,16817,3694,9839
29,2921203,17815,17815,1642,11340
52,5218052,2817,2817,183,1120
42,4202701,1996,1996,108,387
29,2915304,5107,5107,975,3142
35,3525904,41208,41208,8864,20056
31,3113800,1457,1457,146,774
15,1505205,31617,31617,1563,28611
31,3127909,548,548,67,88
43,4303905,13413,13413,1329,2265
23,2311231,5366,5366,544,3127
31,3165701,4469,4469,521,2022
31,3161908,8203,8203,594,2161
25,2509800,6202,6202,499,4868
32,3202405,51091,51091,8277,20563
41,4107801,1308,1308,238,428
41,4123303,4572,4572,517,1648
17,1718840,3126,3126,229,1789
41,4117271,4517,4517,544,1207
12,1200351,16093,16093,597,13602
17,1707108,4461,4461,438,2557
11,1100023,43950,43950,6835,20072
27,2704302,449139,449139,62924,260791
41,4107009,6782,6782,686,3282
22,2207603,8649,8649,445,7216
26,2605004,16467,16467,2170,11153
26,2605301,27735,27735,2366,21471
29,2911402,13913,13913,1278,7470
23,2311900,12327,12327,1003,7832
27,2706000,8772,8772,778,7210
21,2110906,8568,8568,568,7241
22,2202026,6122,6122,378,4383
52,5210562,3299,3299,318,1292
31,3132701,14211,14211,1909,8949
51,5105903,9746,9746,1096,5206
35,3502309,3176,3176,290,1661
26,2613206,17333,17333,1661,12787
42,4204558,5820,5820,772,2804
42,4210407,2241,2241,313,871
50,5002209,11485,11485,1699,5283
15,1504455,22938,22938,1577,18033
31,3135001,1629,1629,186,615
31,3151206,31907,31907,3043,16862
33,3300902,7604,7604,990,4228
29,2930600,10555,10555,794,6685
24,2408953,9487,9487,564,7089
22,2205565,4066,4066,374,2518
43,4302659,828,828,118,374
41,4117057,7606,7606,334,5060
35,3544400,1689,1689,121,563
26,2601904,40356,40356,4363,28387
42,4214706,1455,1455,282,468
43,4305371,1521,1521,75,1020
29,2900207,13556,13556,885,11179
51,5102678,19534,19534,1719,5051
31,3172103,2925,2925,344,1633
43,4312427,929,929,122,402
29,2906824,12376,12376,993,9600
51,5107008,11250,11250,1360,6075
33,3301603,5166,5166,732,2808
29,2902658,10094,10094,766,6310
22,2207355,2367,2367,144,1409
35,3539509,11116,11116,1248,5129
26,2608305,12765,12765,1358,9088
35,3507001,15535,15535,2316,8831
35,3526209,16777,16777,2639,9006
35,3516200,82439,82439,14111,34669
25,2512077,3193,3193,207,1755
31,3119005,1918,1918,217,1186
27,2702355,20671,20671,1859,15683
35,3522158,2136,2136,227,1159
13,1301902,74285,74285,9027,56392
42,4219853,1035,1035,127,387
41,4107900,4791,4791,526,1582
43,4302584,440,440,78,166
33,3302452,5274,5274,463,1852
17,1706506,4478,4478,450,2874
26,2608404,11295,11295,951,8926
35,3527108,16805,16805,2816,8471
28,2804102,8339,8339,924,5031
31,3140530,6348,6348,473,3824
25,2506103,8385,8385,740,6422
16,1600238,5296,5296,616,3849
41,4103800,4776,4776,582,1449
27,2706208,4072,4072,325,2983
35,3538709,89850,89850,14754,37756
26,2614303,10731,10731,943,7722
15,1502103,107449,107449,7819,92250
31,3100906,13188,13188,1715,8598
52,5216452,1744,1744,168,525
42,4204178,2172,2172,288,1027
11,1101500,7673,7673,600,3015
31,3121407,2566,2566,376,1174
31,3150703,2309,2309,266,1277
15,1502707,27793,27793,4280,12276
26,2609907,47332,47332,6483,33491
15,1503705,35628,35628,2542,27137
43,4320230,1654,1654,133,352
51,5106232,8066,8066,715,3366
21,2101608,58642,58642,6075,42034
52,5222203,3168,3168,352,1701
